gene	sd_tracerx_renal
RRAD	1.4192857473206892
AQP3	1.4182980484288301
ANXA3	1.4179783453029426
PROC	1.4175705564937333
PLIN4	1.41747491282701
NDN	1.4172727014221496
ADAMTS16	1.417230522201999
APOE	1.4164787152899005
PPP1R14C	1.415841581650199
PCDHGB2	1.4151553503248187
NGFR	1.4148954639739293
ADORA1	1.4145307541821812
FAM150B	1.4144920630460198
NKD2	1.4142747495333665
PTPRB	1.4136853777694736
ENAM	1.4135796292538474
KCNMA1	1.413376305682263
EGFL7	1.4133209171405618
IPO11-LRRC70	1.4133097960041192
CASQ2	1.4128116390395564
PPARGC1A	1.4127273116247552
ITGA8	1.4118363095150193
SLC44A4	1.4113420970131494
CLIC5	1.4101781884053155
STEAP4	1.4101498504285972
C2orf72	1.4094029899288085
OR2A4	1.4090956591740236
RASAL1	1.4087039085263617
GAD1	1.408518941005412
VWDE	1.4079875022406656
MST1P2	1.4072965954372425
PHGDH	1.4070015093910087
CSPG4	1.4063014846471655
SOWAHB	1.4058172422251654
HNF4G	1.4050812822098435
PLEKHG4B	1.4049309998704798
APOC2	1.4047717195219398
MUC3A	1.4044722699612169
LONRF2	1.4039152311325056
GAL3ST1	1.4038760920776323
CPA4	1.4036222412433146
NR4A2	1.4028912997528278
TEK	1.4024109526290258
ABCC6P1	1.4020837669713935
CPNE7	1.4019966789340372
CXorf30	1.4015129886087792
MST1	1.4014348627634772
TENM1	1.4010930852139367
TM4SF19	1.4006998039703913
FGF7	1.4006582025454606
FCRL5	1.4005585394939961
AGTR1	1.4001772799460288
TMEM256-PLSCR3	1.399977867740424
ATG9B	1.3995531183957306
MMP19	1.3995278888125537
MEI4	1.398968210893434
COL4A5	1.398648370896876
CCL2	1.3984378260041492
SDK1	1.3977302932012021
PDGFRB	1.396926122473626
CKB	1.3966343865376776
STON1-GTF2A1L	1.3963222108101683
ANK1	1.3962934175262698
HLA-H	1.3952500234911904
MAPT	1.395159920993399
HGF	1.394208616627663
MT2A	1.3938553647218017
HPGD	1.3938139906717972
SLC29A4	1.393606202175181
SCG5	1.3930587560211822
HBG2	1.3929277898322663
EOMES	1.3926763615384572
CHST1	1.3921655728276008
EHF	1.3918856584623491
XPNPEP2	1.391265183335383
FBXL21	1.3912169099399967
SEMA3G	1.3902709320233386
PHOSPHO2-KLHL23	1.390244652942135
TLR3	1.389700731460056
LPHN3	1.389538109582032
TRIM55	1.3893333826909429
TMEM92	1.3888574591412444
PCDHB5	1.3878210767405583
COL12A1	1.3876743873116466
IRX3	1.3873067142016617
ALB	1.3863709500657284
CR1	1.385719397149796
PDGFD	1.3854419224548558
DAO	1.3848239945805898
HAVCR1	1.384754720729455
ITIH5	1.3846392358631547
NOTCH4	1.3841387035719142
HMCN1	1.383821461524223
FBLN5	1.3837264080396614
C3	1.3828839419050076
CPVL	1.3828245556666983
THY1	1.3819920764471423
CYP3A5	1.3812583021504992
GYG2	1.3808249498836456
MTRNR2L1	1.3807673162274754
TSPAN8	1.3804428425544009
C14orf180	1.3801629343194985
GALNT15	1.3800196595850491
RPS10-NUDT3	1.3799242202218687
KRT7	1.3794489607828926
GLRB	1.3787477724824095
GZMA	1.3787057190654468
QPRT	1.3784396460706005
IFI44L	1.3772751990792194
ID1	1.3767878103540827
NPNT	1.3762411521716322
ADAMTSL3	1.3762355810629137
CCL15	1.3761557932969724
AOC3	1.3754848473503294
COL28A1	1.3752102873712977
LINC00887	1.3747412040287281
WDR66	1.3746672957363408
ARHGEF37	1.3740037796882296
CYP21A2	1.37384050133312
CRB2	1.3733423983092412
FAM189A1	1.372279765855221
TIMP3	1.3720035716427097
BIRC3	1.3715882807557118
F2RL1	1.3715471515100293
C14orf23	1.3706479520969819
FBLN7	1.3704169799946506
SEZ6L2	1.368253401323095
ERICH5	1.3678961838956682
CRISPLD1	1.3676314545921158
ANKRD20A1	1.367627497399338
CABP1	1.3674472271165854
SLC19A3	1.3672644411257413
RARRES1	1.3671791999134073
SLC5A9	1.3668007467542778
SFRP4	1.3659706862879688
APOL1	1.3653276649605681
SPAG17	1.3652172528546132
ACY3	1.3652140261345727
APBA2	1.3648850205050396
PCDH7	1.3646175521843877
IQSEC3	1.364409093583052
DPP4	1.3642018385878956
REPS2	1.3634779705045932
CEMIP	1.3632234469228264
USH1C	1.3631284768754328
ZNF727P	1.3629237013125495
ST14	1.3625061008329178
HTR6	1.3622681649103885
RHOBTB3	1.3622068075809435
C11orf86	1.3619083641313998
TMC4	1.3607458111406394
SMTNL2	1.3605552067567492
GPR115	1.3603284686016421
SPESP1	1.3602175233371052
LRRN2	1.3588726902726276
TPSG1	1.3585053651413097
QRFPR	1.3582569984645252
PITX2	1.3580192946306229
GOLGA8M	1.3579485006085577
RAP1GAP	1.3578894325590032
HLA-DRB5	1.3578410165270727
PTH1R	1.3576376301363609
MYOM3	1.3573496996631693
FN1	1.3570403104740396
PCDHB3	1.356814302158669
PTPRU	1.3563777049612995
ATOH8	1.3555395933685472
SYNPO2	1.3544540806812724
KLF15	1.3539111608801908
CCL19	1.3532760291443664
GBP3	1.3526769485176953
NALCN	1.3522960557741472
VGLL3	1.3515441410610023
MALL	1.3512582185053523
DPT	1.3510093028678103
TRIB3	1.3494977019905603
TM4SF18	1.3482798357866348
APOD	1.3482064222789594
NRG1	1.3481078441696746
EPHA3	1.3479049911631675
KRT80	1.3477047576034715
IL1RL1	1.3475076263308057
ACTN2	1.3474267818520764
NBL1	1.3474152748293229
SLC22A3	1.3470305144342793
ADAMTS14	1.3463945232359051
PAIP2B	1.3461631383667156
TMEM255A	1.3459498605176197
CPE	1.3458094302386374
HMCN2	1.345576121960548
APOH	1.3454384704458036
ARHGEF16	1.3449555647651552
IL2RA	1.3447086519361895
APCDD1L	1.3445753778491507
THBS4	1.3444903741499017
UGT1A3	1.344120028798428
COL25A1	1.3439613290024517
ADAMTS5	1.3438199467424106
LDB2	1.3436908078051664
C1orf186	1.3435668424582472
MFAP2	1.3433351735956447
MAB21L3	1.3431908977035114
SOCS3	1.3418670237683228
EMILIN1	1.341781747276856
MOGAT3	1.341729935432127
OR7E47P	1.3413787587848076
NKG7	1.341320098191523
CPXM1	1.3411389176847253
SLC17A2	1.3411041050414618
NOTCH3	1.3409392176753856
ASPN	1.34086030642939
SLC7A8	1.3408003882519834
FHL5	1.3399005049737056
NR1H4	1.3395653107960006
TPSB2	1.3394527207169178
WNT5B	1.3390777675623453
STC2	1.3378862312328101
ENO2	1.3369867624523675
CD3D	1.336580177510749
CYR61	1.3364007586921445
B3GALT5	1.336321245184852
RGCC	1.3363129381946448
TPD52L1	1.3362136770449136
CD2	1.3360819766565446
TCEB3C	1.3360448700108039
SPEG	1.3357427967587447
NAV3	1.3350965671585877
PCDHA6	1.334988114653436
SLC23A1	1.3343638868217975
COL15A1	1.334208996547115
PCDHGA9	1.3336022537257588
AGMO	1.3335918233839557
CRYM	1.333480442271171
ADD2	1.333403684693927
AQP4	1.3329986880394797
PLA1A	1.3325047931130345
EGR3	1.332288119753651
C1S	1.3321701737417009
EVPL	1.3319054545058868
CRIP1	1.3317930385058392
DPYSL4	1.3310733724870403
MIA2	1.3304709294974828
MYO3A	1.330420815320453
LUCAT1	1.3297193215035061
TIGIT	1.3291682042135338
GIMAP1-GIMAP5	1.32903571965703
LIN7A	1.327804244909996
CCL3L1	1.3277733298847194
SHISA3	1.327150397683355
OSM	1.3266936336757889
ESPN	1.3265047131930936
OLIG1	1.3261569394413204
PDE1A	1.3260699257955095
TNNT1	1.3250151117198934
ACTA2	1.32498702223933
USP2	1.3249373554263066
TTC39A	1.3245721081286979
IRX5	1.324470360967146
CD34	1.3240857180653156
HLA-DOB	1.3240641933902784
PLXNA4	1.323742264517968
HLA-DOA	1.3236011154078868
AREG	1.323147021347159
SLN	1.3230064036309979
SEMA3B	1.3227947701969098
C1R	1.3221289455478646
ZNF711	1.3220620465606414
CIT	1.3219684332481165
SIK1	1.3216597281582037
C16orf74	1.3213994935649582
SLC6A8	1.320880577087052
SERPINF1	1.3208538334035538
FCGR2B	1.320571456890357
TREM1	1.319981531052093
GXYLT2	1.3198100924494913
AR	1.319791672761935
MXRA8	1.3194668608474465
LMOD1	1.3189563981817445
ALDH4A1	1.3187843170495055
MTRNR2L6	1.3182944834741286
RAB17	1.3179489554947033
AGMAT	1.317862501075593
NECAB1	1.3178172756706423
FUT6	1.3175222914003475
TMEM100	1.3174626502484197
CHDH	1.3165170161959623
HSD11B2	1.316429297182422
KCNH2	1.3163688313616257
DPF3	1.3162049919297953
PAPPA	1.3160249227112748
FMO3	1.3159080573448936
ADAMTS12	1.3158615778628961
CYYR1	1.3157499585552697
SLC2A10	1.3156188027689195
HEYL	1.3151909679614866
TPPP	1.3148634052462187
SDS	1.314712698169325
RARRES2	1.314479969802954
NMNAT2	1.3142700502502032
SAA2-SAA4	1.3142151864584364
PLN	1.314001603972472
CCDC141	1.3139780955321536
NEAT1	1.31349484447407
CREB3L1	1.312489841528471
GRID1	1.3123067569201325
ANKS4B	1.3122677102090612
PCDHB16	1.3120702933341557
ANKRD1	1.311949570256327
ITGB8	1.3114602095318133
C11orf54	1.3112329252413255
FAT3	1.3111277711545197
EHHADH	1.3110533174876016
SLC1A3	1.3108538827704646
RAB3B	1.3108484541583574
PADI2	1.3106467998633906
EDN2	1.3104722097328405
TRIM15	1.3100432966267757
MN1	1.3098929011180096
CBLN4	1.3097468033579582
P4HA3	1.308799348523654
CDK18	1.3084030178356911
CCL4	1.3078802639152278
ADAMTS4	1.3076155922168329
BRINP1	1.3069758669123
COCH	1.3067630490537794
C10orf10	1.3066857164530465
PLS1	1.3064483216161968
KCNJ2	1.306124215863082
PCDHGB7	1.305194020990094
TSPAN12	1.3048677656712693
PCDHGA3	1.3047982473817232
ALDH1A3	1.304673384939318
PIPOX	1.303735300485764
SRPX	1.3037013943601754
PTGIS	1.3034905019050331
CD52	1.3033898263090729
PSORS1C3	1.3033769662206134
DCBLD2	1.302967031350189
MUC13	1.3029600766945642
RAB6B	1.3026520016778247
PLXNB3	1.3024389656121007
EBF2	1.3021196314566552
SERINC2	1.3019691180617166
CD248	1.3017200256959998
GYLTL1B	1.3011929109479494
CYP2C8	1.300816191433918
AKR1C3	1.3000804780266668
CACNA1C	1.2999227541865959
TMEM119	1.2997807151496246
KIAA1211	1.2994708880228565
FIBIN	1.299098608736623
LRRC7	1.2989841876592911
ATP13A4	1.2989358708663874
DNM1	1.2989334250914284
NPIPB3	1.2988389598626606
CCDC64	1.298703597717207
CDH6	1.2977164897849809
AJAP1	1.2965971088306356
GBP1	1.2965014798438668
ENPP5	1.296443526135413
PVALB	1.2963771255965026
C1orf116	1.2959208817058079
PLEKHH2	1.2958521068558355
MMP24	1.2956223076797688
RGPD6	1.2954877357354606
COL4A3	1.2953648168149154
RGS22	1.295333907421877
TNFSF12-TNFSF13	1.2952784037108782
ANO1	1.295153548540161
MMP11	1.2950744965709804
P2RY11	1.2949049259836942
AP1M2	1.2947862665600114
ZNF334	1.2947700561930608
TMEM98	1.2945629442680082
SCUBE3	1.2939487703708885
C4orf6	1.292639273473554
TSPYL5	1.2925969574808722
CCL3	1.2925171362853738
PGBD5	1.2921155855221058
ANKRD22	1.2920958286235584
NPY1R	1.291963241459494
HCAR2	1.2919481471526382
MPV17L	1.291814024815997
HLA-DRA	1.2915309519173808
ADH6	1.2911134430675653
GRM8	1.2908491384708953
HSPG2	1.290562724462117
BEX1	1.290283139428889
COBL	1.290140016526522
CTHRC1	1.2900525137766927
PANX2	1.2899646185852967
ROBO4	1.2895197036316859
SEPP1	1.289355626864824
PHACTR3	1.2889859784989957
CD163L1	1.2886887047015114
SAMD12	1.2884847286227874
CTSW	1.288173717608297
PDZD3	1.2880289999899985
GLI1	1.2876840627978061
CCND1	1.2873565130052043
ITM2A	1.2870247340823822
NAPSB	1.2866531655824667
SDC1	1.2865715422014663
CDH5	1.2859581844437697
DDX43	1.2858570213021436
NOG	1.285742590968388
FCRL3	1.2856129747215106
FSTL3	1.284893205702132
LOC100507387	1.2842914349233823
PLCH2	1.2835997926545748
GUSBP9	1.2835608375741367
TFEC	1.283066935935699
CHRD	1.2830186409698547
UGT1A4	1.2824011096559864
HOXA13	1.2822469276420487
EGR2	1.2821571965179646
COL5A2	1.2818419967446242
VEPH1	1.2817186851730056
PYCR1	1.281223947824165
PDE2A	1.2810336631366972
LOXL1	1.2806732981089337
BAMBI	1.2804759401838066
FERMT1	1.2803121504598693
KCNN3	1.2800941005181414
LOC100132735	1.2800500712346925
CDH3	1.279802657119524
OLR1	1.2796537792578226
FAM26F	1.2789693174664494
KIF12	1.2785653841471911
CADM4	1.2784986379838201
AKR1B1	1.2784940614778657
SOGA3	1.2783472828423288
BCL6B	1.278332210892618
LEF1	1.2781512828560453
SYNDIG1	1.277778632663868
CDH23	1.277728135900371
PITX1	1.2775923174191717
DACT2	1.2774837212457366
IQGAP3	1.2774573648308154
CA4	1.2772694259246122
TNFRSF19	1.2770206381560276
KRTCAP3	1.2768998995829568
CLDN5	1.2768145962232924
RTN4RL1	1.276431280693721
CAPN14	1.2764055239069347
RANBP17	1.275991860014272
TSPAN10	1.275738862816724
RBM20	1.2751855296763444
HGD	1.2749473281608332
LOC284412	1.274767205592559
GPRIN2	1.2746142371557947
SLC22A24	1.2745052043269982
KIAA1244	1.2741826372467735
LYVE1	1.2740583886111896
TSPAN7	1.2738771527143695
COL6A1	1.2738624966524397
KIAA1324L	1.273726907637136
PI3	1.2735406089187888
CD79A	1.2733258041914512
SLC12A8	1.2728553206866355
HECW1	1.2726483950764975
DIRAS3	1.2723111824013422
PDCD1	1.2719823775267294
AFAP1-AS1	1.271787753815333
ANKRD18A	1.2717666517368633
CCL14	1.2715137003422343
NELL2	1.2707312059386207
NMB	1.2703415362849053
GSTO2	1.2703409563214612
PDLIM4	1.2698362489795039
C11orf96	1.2697222657614056
SOX6	1.2697169017334262
RBP7	1.2695449674426282
POTEM	1.2694328167376723
GPC3	1.269405667972392
PLEKHG4	1.269282876273886
NQO1	1.2689127809122325
INO80B-WBP1	1.268664143091613
SH3D21	1.2682705726255972
LINC00342	1.267733983287522
C8orf46	1.26752945990534
FLRT2	1.2675020722045927
FAP	1.2674654043713205
THSD7A	1.2665425743574983
GJB1	1.2659826649192973
CCDC180	1.265441197449644
SGCD	1.2649750453247344
PXDNL	1.2649168095177576
PCDHB6	1.2639019788265444
NAT8B	1.2636357877040538
PAX8	1.2636127603428875
TIE1	1.2630935263788572
LAMP5	1.262956741662562
HNF1B	1.2629426384817213
RORC	1.2627826899183985
HLA-DQB2	1.262449901162511
OR2AT4	1.2623027420393529
CCDC178	1.262294017794803
PODXL2	1.2621132735524858
SAMD11	1.2616498704401173
SNORD17	1.261560906695522
FAM46C	1.261455432284085
C8orf4	1.2614044422316675
PABPC1L	1.2612751716762656
BASP1	1.2603590891137395
POU5F1	1.2603165221921506
HYDIN	1.260227065611821
HRH2	1.2597498606334896
RNASET2	1.2597007679182777
OR2A7	1.259615264115815
PCDHA10	1.2593335010724351
APOL3	1.2588746812647686
ROBO1	1.2588451970198877
LY6E	1.258322689845807
MS4A1	1.2576801571269518
PCOLCE	1.2576776116681356
SOX9	1.257433053256405
TRO	1.2573518292295789
DIO1	1.2573082161565867
RGS2	1.2572519118341856
LTBP1	1.256547233634535
IRF4	1.2564388098529902
RNF152	1.256338511045806
ITPKA	1.2561023391800887
RARRES3	1.256069292910831
GJA4	1.2560407185694298
ACKR3	1.2559632477609335
SUGCT	1.2557561915099154
SCD	1.2557458991665866
LAG3	1.255482162686566
CD44	1.2553022357034116
PCDHGA4	1.2547283965993898
FOXJ3	1.2546705770450868
SPINK5	1.2544512689854321
ELF3	1.2543074728224717
BDNF	1.2542058169630637
STRIP2	1.2539680016849986
ACHE	1.2535177572315506
CACNA1H	1.2534323147013227
STOX1	1.2531565608333262
ANKRD30BP2	1.2528654204200063
MEOX2	1.2523722827987411
LOC100507472	1.2523440391942235
EXOC3L2	1.2523289105167397
CLU	1.2517935001111558
DUSP2	1.2515479724688143
RPL36A-HNRNPH2	1.2512895924204617
CCDC3	1.2509207972390255
KCNC3	1.250425751353568
MAP7	1.2499296878231592
TPM2	1.2499111987017928
CGNL1	1.2497843984038817
GDF15	1.24954060829518
DSEL	1.2493621635372651
LOC100130899	1.2492462931549644
SH3PXD2B	1.2491853231489796
MMP2	1.2491713257427246
PDZRN3	1.249164337080986
HOXB9	1.2489600102939609
ABCC3	1.248911630372159
MYCT1	1.2482309578278714
HOMER2	1.2482270982432766
ACSS3	1.248213919529678
FLT4	1.248026148884919
UGT1A5	1.247962312131939
LYZ	1.2477110882982323
GPR116	1.2471221538303932
STX16-NPEPL1	1.2471118966334582
IL32	1.2470669562991912
TCEB3CL	1.2469599456470517
SDR42E1	1.2468894778187969
GHR	1.2465690729544106
PBX1	1.2464709510776457
ABCG2	1.246417250695139
ANKRD36BP2	1.246046976727302
FAM19A5	1.2459392535961236
GGT5	1.2459252361828577
INHBA	1.245750866755741
LHFPL3-AS2	1.2451176467719838
C3orf55	1.2448565210090972
LCK	1.2448326450654739
GAREM	1.2444661670707882
TMEM176B	1.24441986857356
SLC24A3	1.2443713206405007
EFCAB3	1.244342550309247
TPSAB1	1.2442411578412986
NXPH4	1.2441496002920016
LGALS3	1.243803725908959
TBX18	1.2433766031487103
GRB14	1.2432825995280954
PCBP3	1.2430986272517006
RIMKLA	1.2429200429891594
PCDHGA8	1.2428206263469501
PLAC4	1.2423844563455915
CNNM1	1.2420411059933516
RASD1	1.2418420943643234
KRBA1	1.2413733662327655
FABP1	1.2411170473824955
ZNF365	1.2409218604122196
TRIM6-TRIM34	1.2405194219920441
GABBR1	1.2404328584275217
SLIT2	1.240425489656163
ARSF	1.2403340171374937
MAP9	1.2403300446324834
NAP1L2	1.2398731085491812
FRMD3	1.239366399067612
LDHD	1.2393542767238273
LOC102723769	1.2393411012679398
PPP1R3C	1.2393050142665607
ATP6V0D2	1.239223856844736
LOC100288162	1.2390754204846721
HCAR3	1.2384933655419135
RAB27B	1.2384323284363
NGEF	1.2383484269577858
GLDN	1.2382750730458703
PRND	1.2377738995717973
PDF	1.2377502287149666
PROX1	1.2376642631261732
FHL2	1.2369438086139886
RNF180	1.2367637651490184
PCDHGA10	1.2366980033467716
SLC51A	1.23628528001268
TMEM204	1.2360218413738566
HIST1H4K	1.2359728570361697
BMP7	1.2359513347513065
BEX2	1.235794473060479
BSPRY	1.2356365023705753
TNFSF10	1.2352330456271383
BST2	1.2351463471649193
CLEC5A	1.2351422190216368
LOC100996609	1.2348213496838334
LOC100506022	1.2346263061318523
HNF1A	1.234534458466782
ZNF831	1.2343320404458933
GUCA2B	1.234185539307138
SYT12	1.234144890495615
SLIT3	1.2339885216483581
SCARB1	1.2338069743296114
HIST2H3A	1.2337525993405511
HIST2H3C	1.2337525993405511
MATN2	1.2336434161644905
SUSD2	1.2332498628545183
CST7	1.2330628528368788
RGPD1	1.232997329629503
CACNA1E	1.2326870081710466
RNASE1	1.232561505068248
HIF1A-AS2	1.232220415036029
PLCB1	1.2321142876558588
SYTL2	1.232074251160116
TMPRSS3	1.2320420427863703
ESAM	1.2319856570446002
S100A9	1.2313249547291776
AVPR1A	1.2312551527282556
PCA3	1.2312424457150184
SLC6A10P	1.2307927272442367
AMIGO1	1.2305135966635028
ITGB3	1.2304184711761676
CD3E	1.2302757235431627
ANKRD2	1.2301361033336442
HLA-DQB1	1.2294902233059501
HLA-DPB1	1.229400807917749
CCL4L1	1.2293549578110887
TIPARP-AS1	1.2293478977971377
MAPK8IP2	1.2293446664159724
DUXAP10	1.2291925087830884
ARL4C	1.2291107136396633
PBLD	1.2289070756730422
NETO2	1.2286860914021402
TREH	1.2284674010565524
EFNB2	1.2282259500574761
SLC19A2	1.2281796278928945
SMIM2	1.2280378542648163
TGM1	1.228029594558359
HAGHL	1.2279572188739263
SPSB1	1.2279204285540164
SPATA18	1.227895186507828
RNF212	1.2274465051018477
KLHL23	1.227318280773704
PODXL	1.227302477809952
DKK3	1.22684433607223
SLC16A10	1.2264527546602795
HLA-DPA1	1.2261029011383469
HKDC1	1.225917437186859
EGFLAM	1.225548432760136
PCDHGA2	1.225547475040024
CFB	1.2254375967585003
SSC5D	1.2249584321722453
NOVA1	1.2242042862362796
DUOX1	1.223339156991734
NPIPA2	1.2230615716705309
ADM	1.223010991503442
LRG1	1.2224114440158158
TBX15	1.22193904098357
CLIP4	1.2218669245074902
HSPA7	1.2217556063957038
TFR2	1.2215859515635297
PSD3	1.2213778911114062
GOLGA8B	1.2210939952370055
CCR5	1.2207479354290722
BCL2A1	1.2200929586743694
SERPINI1	1.219822897106157
OBSCN	1.2197252242865624
LILRB5	1.21961329836927
RAPGEF4	1.2195549206308143
RASGEF1A	1.2195449756398646
NTS	1.2193013403676012
NOSTRIN	1.2191624792521596
GBP4	1.2186153660165528
UPK1B	1.2185498562710737
NLRP2	1.218268353745725
PCDHGA7	1.2182302896680253
FBXO41	1.217902744106303
ABCA6	1.2176385562615115
CNR1	1.217271121535593
TOX	1.217222614760636
F12	1.2164921195534302
ITGAD	1.2163273543805466
PDPN	1.2161840238605361
LINC01116	1.2158055421250618
MKI67	1.2152691728764848
TRPC2	1.2152209725817555
B3GNT4	1.2150080746829943
TM6SF2	1.214725988421856
FAM134B	1.2146230057670562
MT1H	1.2145529152494654
MYBL2	1.2145027360573717
C21orf91	1.2144877605835949
PAMR1	1.2136650766132426
HAVCR2	1.2133663057270747
ETNK2	1.2128800580172923
PRF1	1.2128179868434021
GABRD	1.2127998016760724
RASSF9	1.2124738320424697
SHC2	1.2112111860986818
THSD4	1.2111794668758376
LINC00278	1.2109280359815013
SLCO4A1	1.2109139116494798
EHD2	1.2107177364497383
EFS	1.2100654543344007
ISG15	1.2099804795369042
UGT1A1	1.2097601041562356
DGCR9	1.209645005312586
NRXN3	1.20932241484848
OTOGL	1.208802238252188
NLRP6	1.2086007515759198
C1QL3	1.208040646151448
ZNF229	1.207693072877393
SERTAD4	1.207153288851475
MTCL1	1.2070502376993906
EDNRA	1.2070452809675902
SIGLEC1	1.2068186970337869
RNF138P1	1.2056923239861492
LIPH	1.2056444458787894
CD48	1.205263218201553
CDCA2	1.205246115101249
IER3	1.2051511580143095
GUCY1A2	1.2049617391523868
SPINT2	1.2047959436033926
FAM153C	1.2045102065866995
DNASE1L3	1.2044836407407993
TMPRSS2	1.2043890757849358
STK32A	1.2036188695524768
PPM1H	1.2033550223232798
CLDN3	1.2031675103321564
SELP	1.20286550879658
MGC45800	1.2027277997439005
CRISPLD2	1.2015736620579294
GPC4	1.2009938417379529
PTGES	1.2007696545971809
LZTS1	1.1997461338884783
PCDH18	1.1992814870430561
KCNV1	1.1991387614450892
TOX3	1.1987879573998408
FAM81B	1.1986489351882659
ABCB4	1.1985305969886373
SLC2A3	1.198110754796084
LAT	1.1978410980965344
C8orf34	1.1976678596075354
ZNF204P	1.1976460252229832
LRP4	1.1975904438147673
SEPHS2	1.197460453591724
AP3B2	1.197431660930575
TMEM179	1.1972453179485176
SORBS2	1.1968149816253866
FAM47E-STBD1	1.1967000596321664
CCR2	1.196508926785387
DSCAML1	1.1965067574858819
ARHGEF15	1.196281793561292
MSC	1.196198066184167
COLEC10	1.196169597938233
RTP4	1.1960806012967498
VSIG4	1.1960325768142612
MYOCD	1.1958446012539663
LIFR	1.1957406306025617
LOC101929633	1.1956472660673383
BHMT2	1.1953801825435697
MYO15B	1.1951613536024328
FIBCD1	1.1946999838700005
SLC2A1	1.1945991580696107
ARPC4-TTLL3	1.1945629444813712
TRPV4	1.1943907534197802
MEDAG	1.1942673413801483
BAI2	1.1940516529836713
FGFR4	1.1940053238073385
FAT4	1.1939619573740199
ASRGL1	1.193874761832077
HEPH	1.1935617374396417
FOLR2	1.1923381052812876
TBX3	1.1922494686355671
CD200	1.192145289579522
SGK2	1.1920760849587229
MMRN2	1.1918687136150634
DLG5	1.1918423517186705
NPIPB5	1.191636004460366
RRAGD	1.1915748965779955
MMP17	1.1913669439736079
KIF26A	1.1913479047905156
TSHZ2	1.1912701459601653
TTN	1.1912285061668901
RAB42	1.1912241845495422
CARD14	1.1906112107773466
TSC22D3	1.190501743678195
ESRG	1.1904983805564524
ZNF702P	1.190223099642988
TGFB2	1.1899106598724716
TPPP3	1.189909833012121
RCAN1	1.1896781967079402
SIGLEC8	1.1891290334891513
S1PR1	1.1890730910976977
SDPR	1.1890280854748645
PCDH12	1.188814537841555
